,img,label,text,caption,gen
3091,img/72356.png,0,bomb disarmament is a hell of a job. thank you for service,two men are eyes with his skis while standing on a wooden airplane,head and wall and hand and arm and arm and head and head and hand and floor and window and wall
3092,img/72361.png,1,when all the porn sites are down so you search for a holocaust documentary improvise. adapt. overcome,with a black tie in a farmer,button and hair and man and nose and face and eye and ear and man and eyes and eye and shirt
3093,img/72369.png,1,happy day of hatching from your jew egg,a couple of man cooking food on a black table,egg and egg and egg and egg and egg and egg and plate and shirt and man and beard and man
3094,img/72396.png,0,fucking queers,someone has his tie,hair and hair and shirt and hair and man and ear and ear and shirt and ear and man and beard
3095,img/72413.png,0,"hey, you",a man standing next to a black board wearing a black shirt holding a practicing in front tricycle,nose and nose and ear and hair and eye and nose and eye and eye and eyes and tie and man
3096,img/72418.png,0,when you play with your friends with your favorite toys,the little boy standing next to a fire hydrant,basket and basket and pants and hair and boy and basket and hat and shoe and face and boy and hood
3097,img/72431.png,0,the aftermath of a van catching on fire,a man and her rose posing in a small chair covering of them,hair and table and shirt and shirt and pen and woman and eyes and hand and book and table and table
3098,img/72489.png,1,"here's to you obama, your transgender agenda helped me fish out all the mentally ill on my friends list",man holding a bottle plate holding a picture,man and beard and man and beard and beard and man and grate and hand and shirt and counter and man
3099,img/72504.png,0,"""they can try removin this flag"" (dog) ""it cant be that hard, half the trailer park has already""",a view of a fence with a alley lit room,star and star and star and star and star and star and star and star and star and star and star
3100,img/72509.png,1,this chemical is called #astrazine monsanto hired me to find out if it changes the sexual orientation of straight frogs into homosexual frogs... and it did. they then pump this same chemical into the waters of the ghettos in the u.s,a room scene side by a tent,hair and ear and man and tie and tie and hair and button and nose and tie and button and shirt
3101,img/72510.png,0,"if you see me in public looking a hot mess, just know; my bills are paid, my children have food, & i ain't trying to impress you",a woman is grouping with a crowd of people spotless in black white chair with a connects sign with a white photo at a skateboarder,dress and sandals and bag and hair and sky and sky and car and pole and bag and car and woman
3102,img/72514.png,0,when each letter is a mental disorder,a kid background an area of an in front of a bike,mouth and hand and nose and eye and eye and mouth and ear and eyes and eye and eyes and hand
3103,img/72536.png,0,"friend : your phone is very slow, you should buy a new one me: as long as it plays music and porn it's nasa to me",a man with a white tie,ear and nose and hair and ear and man and eyes and tie and tie and teeth and hair and collar
3104,img/72561.png,1,back in my day blowing a tranny meant car trouble,a man in hanging and tie poses for the camera,tie and tie and pants and man and tie and man and pants and man and tie and handle and man
3105,img/72584.png,0,9 months before i was born i went to a party with my dad and left with my mom,backside is talking on display at a red carved weird around it at a fingers in the duck,microphone and hair and hair and hair and hair and microphone and microphone and woman and microphone and curtain and hair
3106,img/72591.png,0,people of religion reading the book,a group of baseball players homemade across a united,hat and hat and hat and hat and hat and hat and crowd and hat and hat and hat and hat
3107,img/72594.png,1,this transgender shit is getting outta hand,a green truck a laundry grass,truck and sky and truck and door and door and cab and door and window and door and tire and window
3108,img/72604.png,1,men are like dogs we're excited to see you... and have no clue what you're mad about,a dog is holding onto a birthday rails having paste texting taking a photo,eyes and nose and eye and ear and nose and ear and eyes and eye and eye and eye and tag
3109,img/72605.png,1,nazi war criminal gives one last sieg h owing his allegiance to his fuhrer befo being hung at the nuremberg trials colorized,a woman is leaning against a bus in front of a building,hair and hand and hair and hand and head and button and shirt and shirt and hair and face and paper
3110,img/72608.png,0,"dear lord, thank you for making sure noah put turkey, white tail deer, elk and everything else we hunt on the ark! amen",a man sitting on a lawn chair with a book on a wall on a surf board,hat and hat and hat and wall and hat and hand and shoe and girl and floor and hat and woman
3111,img/72634.png,0,check out these sweet new scrubs,the boy is smiling at something,hair and man and hair and shirt and hair and shirt and hair and hair and man and ear and hair
3112,img/72658.png,0,i'm not sorry,a boy standing by,pocket and pocket and shirt and button and ear and man and bow tie and hair and nose and shirt and suit
3113,img/72680.png,0,thug life until 10pm,a man in the side by side images of jeans,"skateboard,skate board and wheels and wheel and sunglasses and pants and man and watch and graffiti and skateboard,skate board and jacket and watch"
3114,img/72801.png,0,"i will find you and.. and what.. my apologies, i have dialed the wrong number",half a guy trying for eat a big fallen a cell phone in front of him,shirt and man and hair and shirt and nose and laptop and ear and shirt and man and shirt and laptop
